trans_year,trans_week,class_id,store_type,num_units
2018,40,726,OUTLETS,18
2018,29,601,OUTLETS,12
2018,38,536,ECOM,934
2018,9,614,OUTLETS,331
2018,40,650,ECOM,2121
2018,44,629,OUTLETS,250
2018,28,719,OUTLETS,76
2018,7,705,RETAIL,21
2018,10,697,ECOM,350
2018,28,661,ECOM,1166
2018,8,,OUTLETS,201
2018,26,519,OUTLETS,295
2018,0,538,ECOM,484
2018,19,748,ECOM,1012
2018,52,726,RETAIL,287
2018,47,551,RETAIL,357
2018,13,650,ECOM,1198
2018,5,582,OUTLETS,323
2018,7,554,RETAIL,27
2018,23,726,RETAIL,119
2018,45,527,RETAIL,13
2018,10,733,ECOM,104
2018,19,686,ECOM,4974
2018,50,720,ECOM,74
2018,38,706,ECOM,43
2018,15,610,ECOM,1366
2018,32,659,RETAIL,18
2018,2,732,ECOM,1001
2018,44,728,ECOM,448
2018,25,535,ECOM,221
2018,8,736,OUTLETS,17
2018,25,,OUTLETS,218
2018,40,582,OUTLETS,51
2018,5,706,ECOM,253
2018,45,631,ECOM,346
2018,34,601,OUTLETS,26
2018,4,704,OUTLETS,41
2018,17,728,ECOM,580
2018,30,601,ECOM,111
2018,11,732,ECOM,765
2018,26,659,OUTLETS,7
2018,49,610,ECOM,1619
2018,16,623,ECOM,187
2018,35,636,OUTLETS,3
2018,35,725,OUTLETS,69
2018,30,686,ECOM,1869
2018,1,536,ECOM,71
2018,43,719,ECOM,116
2018,22,686,ECOM,2522
2018,50,531,OUTLETS,91
2018,34,730,ECOM,1345
2018,42,663,ECOM,469
2018,29,719,ECOM,752
2018,44,611,ECOM,749
2018,37,623,OUTLETS,63
2018,19,604,ECOM,208
2018,1,705,RETAIL,27
2018,24,738,ECOM,571
2018,44,628,ECOM,669
2018,45,650,OUTLETS,285
2018,40,510,RETAIL,31
2018,44,535,OUTLETS,301
2018,4,628,RETAIL,157
2018,49,628,OUTLETS,118
2018,39,648,ECOM,237
2018,35,718,ECOM,680
2018,22,571,ECOM,465
2018,24,739,ECOM,290
2018,45,730,OUTLETS,76
2018,31,652,RETAIL,68
2018,15,595,ECOM,136
2018,6,596,ECOM,132
2018,28,571,OUTLETS,220
2018,34,610,ECOM,1094
2018,5,623,OUTLETS,50
2018,0,706,OUTLETS,15
2018,6,737,ECOM,205
2018,44,697,OUTLETS,95
2018,22,623,ECOM,189
2018,25,571,OUTLETS,269
2018,22,685,OUTLETS,129
2018,49,519,OUTLETS,321
2018,38,697,ECOM,1826
2018,2,636,RETAIL,49
2018,11,,OUTLETS,194
2018,34,648,ECOM,123
2018,35,535,OUTLETS,29
2018,12,720,ECOM,1038
2018,48,685,OUTLETS,16
2018,3,741,RETAIL,86
2018,42,581,OUTLETS,59
2018,12,630,RETAIL,186
2018,25,595,ECOM,86
2018,45,581,RETAIL,153
2018,15,610,OUTLETS,134
2018,38,612,OUTLETS,92
2018,38,739,ECOM,49
2018,15,652,RETAIL,114
2018,37,526,ECOM,1175
2018,51,530,ECOM,739
2018,28,533,ECOM,2227
2018,41,533,ECOM,1823
2018,37,533,ECOM,1938
2018,44,533,OUTLETS,100
2018,32,534,ECOM,1408
2018,37,539,RETAIL,118
2018,40,539,RETAIL,66
2018,22,539,RETAIL,57
2018,44,540,ECOM,351
2018,23,552,OUTLETS,97
2018,27,552,OUTLETS,114
2018,20,570,ECOM,4507
2018,29,570,OUTLETS,233
2018,0,570,ECOM,477
2018,40,580,ECOM,5096
2018,33,591,OUTLETS,7
2018,36,591,ECOM,25
2018,23,598,OUTLETS,478
2018,49,600,ECOM,920
2018,0,617,ECOM,9800
2018,45,621,ECOM,852
2018,43,625,ECOM,129
2018,38,625,OUTLETS,63
2018,9,627,ECOM,3757
2018,14,627,ECOM,3119
2018,3,633,ECOM,322
2018,52,633,OUTLETS,19
2018,1,633,ECOM,279
2018,44,633,ECOM,375
2018,41,633,OUTLETS,59
2018,31,633,OUTLETS,45
2018,36,651,ECOM,573
2018,45,651,ECOM,1787
2018,4,651,ECOM,1265
2018,29,651,ECOM,3562
2018,3,662,OUTLETS,207
2018,24,683,OUTLETS,279
2018,14,683,ECOM,441
2018,18,696,ECOM,6200
2018,29,724,ECOM,1239
2018,0,724,ECOM,204
2018,52,731,OUTLETS,97
2018,0,731,ECOM,520
2018,41,503,RETAIL,69
2018,5,503,OUTLETS,77
2018,47,506,ECOM,784
2018,12,508,ECOM,3184
2018,20,742,OUTLETS,1
2018,14,536,OUTLETS,137
2018,29,528,RETAIL,46
2018,18,704,ECOM,304
2018,18,528,ECOM,33
2018,10,,OUTLETS,197
2018,4,505,RETAIL,10
2018,22,703,OUTLETS,131
2018,48,538,OUTLETS,158
2018,17,733,ECOM,119
2018,26,,ECOM,98
2018,19,647,ECOM,886
2018,30,595,OUTLETS,62
2018,52,551,ECOM,8
2018,17,730,OUTLETS,75
2018,14,528,ECOM,56
2018,13,727,ECOM,320
2018,13,727,OUTLETS,12
2018,47,572,ECOM,395
2018,18,575,ECOM,545
2018,4,727,OUTLETS,23
2018,31,630,ECOM,30
2018,41,612,ECOM,972
2018,43,582,OUTLETS,43
2018,32,609,ECOM,1091
2018,41,706,ECOM,136
2018,29,538,OUTLETS,130
2018,28,741,RETAIL,38
2018,25,740,ECOM,40
2018,45,623,ECOM,432
2018,22,728,ECOM,1016
2018,14,648,OUTLETS,31
2018,49,719,ECOM,158
2018,11,505,RETAIL,30
2018,12,527,ECOM,2
2018,51,595,OUTLETS,55
2018,25,706,RETAIL,37
2018,14,714,RETAIL,2
2018,1,581,RETAIL,82
2018,16,719,ECOM,651
2018,7,685,ECOM,522
2018,44,648,ECOM,340
2018,19,519,ECOM,1582
2018,46,719,OUTLETS,16
2018,32,718,ECOM,470
2018,21,733,RETAIL,75
2018,13,740,RETAIL,24
2018,0,697,ECOM,330
2018,5,650,ECOM,867
2018,0,533,ECOM,123
2018,50,539,OUTLETS,7
2018,19,539,RETAIL,92
2018,11,540,ECOM,1054
2018,52,540,RETAIL,51
2018,5,552,OUTLETS,82
2018,2,552,OUTLETS,103
2018,42,591,RETAIL,20
2018,10,591,ECOM,14
2018,34,591,RETAIL,33
2018,6,591,ECOM,241
2018,37,606,ECOM,717
2018,47,625,RETAIL,80
2018,26,626,ECOM,16306
2018,25,633,ECOM,403
2018,47,649,ECOM,4675
2018,41,683,ECOM,4568
2018,28,683,ECOM,104
2018,32,503,OUTLETS,70
2018,28,503,OUTLETS,39
2018,21,503,OUTLETS,57
2018,43,506,ECOM,518
2018,6,506,ECOM,904
2018,7,740,RETAIL,30
2018,6,704,OUTLETS,28
2018,43,572,ECOM,224
2018,5,572,OUTLETS,132
2018,17,703,ECOM,50
2018,16,733,OUTLETS,37
2018,17,554,OUTLETS,1
2018,9,659,RETAIL,45
2018,1,527,RETAIL,4
2018,5,661,ECOM,3077
2018,45,629,ECOM,209
2018,26,572,ECOM,1015
2018,29,732,RETAIL,8
2018,26,629,ECOM,663
2018,22,703,ECOM,12
2018,49,505,ECOM,342
2018,16,742,RETAIL,37
2018,15,505,ECOM,322
2018,43,575,ECOM,2076
2018,11,510,RETAIL,2
2018,42,659,RETAIL,8
2018,17,659,RETAIL,24
2018,21,659,RETAIL,13
2018,24,554,RETAIL,8
2018,20,611,OUTLETS,15
2018,17,611,OUTLETS,26
2018,7,510,ECOM,13
2018,44,551,ECOM,101
2018,26,601,OUTLETS,14
2018,23,664,RETAIL,202
2018,24,535,ECOM,361
2018,29,551,ECOM,361
2018,26,536,OUTLETS,132
2018,42,685,ECOM,229
2018,15,737,ECOM,298
2018,14,725,ECOM,995
2018,51,720,RETAIL,22
2018,16,736,OUTLETS,21
2018,42,629,ECOM,173
2018,36,739,OUTLETS,4
2018,12,527,RETAIL,4
2018,24,732,ECOM,8
2018,16,527,ECOM,7
2018,15,738,OUTLETS,13
2018,13,636,RETAIL,47
2018,29,539,OUTLETS,16
2018,22,539,ECOM,196
2018,1,539,ECOM,163
2018,31,540,OUTLETS,39
2018,48,570,ECOM,2518
2018,6,592,ECOM,958
2018,36,606,ECOM,1156
2018,10,606,ECOM,1030
2018,14,651,ECOM,866
2018,15,702,ECOM,1596
2018,0,723,OUTLETS,30
2018,31,503,RETAIL,115
2018,28,506,ECOM,2079
2018,1,612,OUTLETS,33
2018,26,536,ECOM,89
2018,19,741,ECOM,46
2018,6,736,OUTLETS,21
2018,23,720,ECOM,1425
2018,27,727,OUTLETS,23
2018,25,706,ECOM,63
2018,24,647,ECOM,1294
2018,6,572,ECOM,217
2018,21,742,RETAIL,22
2018,9,748,ECOM,638
2018,43,596,OUTLETS,126
2018,29,742,ECOM,1
2018,44,519,OUTLETS,81
2018,47,505,RETAIL,29
2018,45,611,OUTLETS,17
2018,9,726,OUTLETS,28
2018,49,720,ECOM,92
2018,43,636,ECOM,88
2018,12,611,OUTLETS,26
2018,25,737,RETAIL,27
2018,29,737,RETAIL,31
2018,7,528,ECOM,1357
2018,23,572,ECOM,887
2018,17,719,OUTLETS,54
2018,0,728,OUTLETS,29
2018,32,601,OUTLETS,20
2018,27,614,ECOM,633
2018,9,505,RETAIL,25
2018,40,733,ECOM,498
2018,30,581,ECOM,584
2018,49,636,RETAIL,31
2018,2,720,OUTLETS,55
2018,52,505,RETAIL,17
2018,37,719,OUTLETS,26
2018,33,742,RETAIL,19
2018,0,536,RETAIL,30
2018,41,636,ECOM,100
2018,10,739,OUTLETS,5
2018,40,742,RETAIL,11
2018,5,740,RETAIL,23
2018,44,539,ECOM,92
2018,16,570,ECOM,2941
2018,46,625,RETAIL,125
2018,19,504,ECOM,121
2018,22,721,RETAIL,171
2018,48,616,OUTLETS,26
2018,5,742,ECOM,27
2018,16,538,OUTLETS,46
2018,35,582,OUTLETS,81
2018,40,636,ECOM,192
2018,36,630,OUTLETS,11
2018,29,628,ECOM,731
2018,33,593,ECOM,413
2018,33,582,ECOM,731
2018,28,616,OUTLETS,14
2018,21,706,RETAIL,33
2018,38,535,ECOM,448
2018,22,740,ECOM,83
2018,18,636,RETAIL,44
2018,16,510,ECOM,12
2018,41,727,OUTLETS,17
2018,25,611,OUTLETS,16
2018,16,648,ECOM,115
2018,42,593,ECOM,114
2018,23,623,OUTLETS,34
2018,15,706,OUTLETS,6
2018,40,611,OUTLETS,27
2018,2,539,ECOM,301
2018,14,606,ECOM,708
2018,8,606,ECOM,1709
2018,36,683,ECOM,279
2018,40,616,OUTLETS,31
2018,52,616,ECOM,27
2018,0,581,ECOM,153
2018,23,628,ECOM,439
2018,43,703,RETAIL,15
2018,8,675,ECOM,443
2018,13,718,RETAIL,7
2018,29,527,RETAIL,9
2018,37,748,ECOM,166
2018,23,601,OUTLETS,13
2018,36,736,ECOM,10
2018,17,741,ECOM,44
2018,39,703,RETAIL,38
2018,3,581,OUTLETS,54
2018,24,629,ECOM,778
2018,1,551,OUTLETS,29
2018,38,675,ECOM,222
2018,42,718,OUTLETS,5
2018,44,719,OUTLETS,39
2018,40,630,ECOM,380
2018,2,737,ECOM,776
2018,35,527,RETAIL,14
2018,2,530,ECOM,319
2018,34,539,ECOM,41
2018,49,633,ECOM,328
2018,18,683,ECOM,429
2018,52,504,RETAIL,17
2018,49,504,ECOM,96
2018,24,510,RETAIL,2
2018,41,630,OUTLETS,7
2018,3,601,ECOM,32
2018,12,737,ECOM,843
2018,23,703,ECOM,10
2018,12,593,ECOM,618
2018,41,738,OUTLETS,7
2018,41,596,ECOM,197
2018,35,659,ECOM,13
2018,25,739,OUTLETS,9
2018,1,596,ECOM,469
2018,4,616,RETAIL,4
2018,24,614,ECOM,724
2018,40,685,ECOM,183
2018,27,554,RETAIL,2
2018,31,591,OUTLETS,15
2018,27,592,ECOM,268
2018,47,625,OUTLETS,17
2018,34,510,ECOM,2
2018,37,636,RETAIL,51
2018,1,551,ECOM,571
2018,23,630,ECOM,353
2018,4,659,OUTLETS,7
2018,20,636,ECOM,78
2018,30,595,ECOM,22
2018,5,519,ECOM,181
2018,46,720,ECOM,25
2018,17,598,ECOM,457
2018,27,728,ECOM,110
2018,51,527,RETAIL,25
2018,50,595,ECOM,147
2018,6,614,ECOM,504
2018,3,723,OUTLETS,24
2018,17,733,OUTLETS,15
2018,13,738,OUTLETS,18
2018,3,630,OUTLETS,7
2018,20,609,OUTLETS,21
2018,28,705,OUTLETS,7
2018,45,652,ECOM,79
2018,15,652,ECOM,29
2018,28,527,RETAIL,2
2018,2,601,OUTLETS,9
2018,27,510,RETAIL,2
2018,49,735,OUTLETS,5
2018,20,528,ECOM,20
2018,39,736,ECOM,9
2018,6,738,OUTLETS,3
2018,5,706,OUTLETS,5
2018,38,591,OUTLETS,2
2018,25,733,OUTLETS,6
2018,27,616,OUTLETS,14
2018,2,601,ECOM,34
2018,38,735,OUTLETS,8
2018,47,735,ECOM,6
2018,17,740,ECOM,65
2018,26,616,OUTLETS,37
2018,40,735,ECOM,66
2018,33,737,RETAIL,25
2018,7,630,OUTLETS,1
2018,31,742,RETAIL,20
2018,52,663,ECOM,30
2018,43,718,ECOM,244
2018,49,736,ECOM,1
2018,49,575,ECOM,2868
2018,12,736,OUTLETS,16
2018,22,742,RETAIL,19
2018,49,503,ECOM,1
2018,15,616,OUTLETS,12
2018,28,630,OUTLETS,4
2018,49,659,RETAIL,8
2018,12,705,RETAIL,15
2018,2,659,OUTLETS,9
2018,39,659,OUTLETS,5
2018,37,659,RETAIL,14
2018,16,659,ECOM,6
2018,3,614,ECOM,431
2018,6,719,OUTLETS,7
2018,6,742,OUTLETS,4
2018,21,727,OUTLETS,19
2018,49,591,ECOM,14
2018,39,718,OUTLETS,5
2018,46,595,ECOM,279
2018,4,698,RETAIL,2
2018,39,636,OUTLETS,4
2018,52,706,OUTLETS,1
2018,10,740,ECOM,52
2018,51,740,RETAIL,2
2018,50,738,RETAIL,11
2018,26,736,OUTLETS,10
2018,7,636,ECOM,81
2018,36,735,OUTLETS,7
2018,48,738,OUTLETS,1
2018,10,554,ECOM,167
2018,44,503,ECOM,3
2018,36,721,RETAIL,2
2018,20,728,OUTLETS,23
2018,46,704,ECOM,248
2018,21,732,OUTLETS,13
2018,25,726,ECOM,92
2018,32,648,ECOM,408
2018,45,737,OUTLETS,1
2018,16,742,ECOM,20
2018,45,630,OUTLETS,9
2018,0,536,ECOM,71
2018,25,591,ECOM,55
2018,15,636,OUTLETS,2
2018,15,705,ECOM,2
2018,12,636,OUTLETS,2
2018,31,733,OUTLETS,6
2018,5,581,ECOM,176
2018,13,614,ECOM,426
2018,30,539,ECOM,58
2018,3,591,ECOM,162
2018,16,716,RETAIL,1
2018,38,738,OUTLETS,5
2018,6,636,ECOM,76
2018,42,698,RETAIL,1
2018,34,740,ECOM,5
2018,51,539,OUTLETS,4
2018,22,636,OUTLETS,3
2018,14,706,OUTLETS,7
2018,47,720,OUTLETS,8
2018,8,706,OUTLETS,4
2018,52,581,ECOM,5
2018,49,737,OUTLETS,1
2018,2,628,OUTLETS,6
2018,36,741,RETAIL,14
2018,23,741,OUTLETS,4
2018,30,551,ECOM,157
2018,33,539,ECOM,97
2018,0,652,OUTLETS,6
2018,14,636,OUTLETS,4
2018,47,719,OUTLETS,9
2018,40,551,ECOM,139
2018,44,659,OUTLETS,3
2018,10,705,ECOM,5
2018,12,519,ECOM,1267
2018,9,551,ECOM,418
2018,52,536,ECOM,7
2018,4,527,ECOM,5
2018,8,510,ECOM,12
2018,21,737,OUTLETS,3
2018,21,616,OUTLETS,16
2018,12,,ECOM,148
2018,33,503,ECOM,365
2018,10,698,RETAIL,1
2018,17,738,OUTLETS,12
2018,38,554,RETAIL,3
2018,10,659,OUTLETS,5
2018,30,742,ECOM,4
2018,37,616,OUTLETS,13
2018,43,664,OUTLETS,163
2018,26,737,OUTLETS,5
2018,21,742,OUTLETS,1
2018,32,737,ECOM,11
2018,9,716,OUTLETS,1
2018,38,741,ECOM,2
2018,8,716,RETAIL,1
2018,49,735,ECOM,8
2018,22,659,OUTLETS,3
2018,5,616,OUTLETS,1
2018,4,519,ECOM,83
2018,50,659,RETAIL,3
2018,16,527,RETAIL,3
2018,17,742,ECOM,4
2018,52,630,OUTLETS,2
2018,45,739,ECOM,1
2018,41,742,ECOM,1
2018,19,596,ECOM,8
2018,9,675,ECOM,350
2018,30,737,OUTLETS,2
2018,40,652,ECOM,2
2018,38,705,RETAIL,2
2018,46,659,RETAIL,2
2018,12,659,OUTLETS,3
2018,21,714,RETAIL,1
2018,39,505,ECOM,3
2018,33,664,OUTLETS,185
2018,39,539,OUTLETS,1
2018,36,591,OUTLETS,7
2018,18,636,OUTLETS,1
2018,12,652,OUTLETS,2
2018,52,741,OUTLETS,1
2018,32,740,OUTLETS,1
2018,38,664,OUTLETS,131
2018,8,664,OUTLETS,224
2018,6,652,RETAIL,2
2018,1,740,OUTLETS,1
2018,38,698,RETAIL,4
2018,19,741,OUTLETS,1
2018,51,735,ECOM,1
2018,28,,ECOM,91
2018,18,716,OUTLETS,1
2018,40,647,RETAIL,2924
2018,46,531,ECOM,3776
2018,24,519,RETAIL,3772
2018,13,575,OUTLETS,1338
2018,50,527,OUTLETS,781
2018,13,663,OUTLETS,575
2018,12,593,RETAIL,5529
2018,15,725,RETAIL,2499
2018,18,709,OUTLETS,1430
2018,28,675,RETAIL,5964
2018,32,582,RETAIL,1242
2018,37,610,RETAIL,1199
2018,35,519,RETAIL,1915
2018,31,593,RETAIL,4951
2018,33,628,RETAIL,2220
2018,2,675,RETAIL,2263
2018,8,611,RETAIL,388
2018,14,709,RETAIL,7244
2018,1,582,RETAIL,3375
2018,5,538,RETAIL,1265
2018,3,709,RETAIL,5677
2018,25,709,RETAIL,10283
2018,26,697,RETAIL,12415
2018,28,697,RETAIL,7858
2018,10,505,OUTLETS,1646
2018,7,685,RETAIL,663
2018,48,650,OUTLETS,388
2018,0,703,RETAIL,1256
2018,43,725,OUTLETS,37
2018,17,610,RETAIL,1444
2018,44,571,OUTLETS,599
2018,47,531,RETAIL,4374
2018,47,536,OUTLETS,222
2018,31,725,RETAIL,3901
2018,50,604,RETAIL,5354
2018,29,612,ECOM,2894
2018,21,505,OUTLETS,3042
2018,17,704,RETAIL,1524
2018,17,611,RETAIL,345
2018,51,647,RETAIL,5097
2018,49,686,OUTLETS,2814
2018,11,704,OUTLETS,305
2018,25,582,RETAIL,1064
2018,46,661,RETAIL,1696
2018,48,611,RETAIL,498
2018,40,538,RETAIL,3463
2018,25,650,RETAIL,2053
2018,28,582,ECOM,559
2018,12,730,RETAIL,4325
2018,40,709,RETAIL,4317
2018,51,596,RETAIL,5550
2018,1,735,ECOM,654
2018,23,686,RETAIL,17527
2018,12,623,RETAIL,339
2018,9,686,OUTLETS,1521
2018,50,675,RETAIL,3365
2018,38,601,RETAIL,1457
2018,23,519,RETAIL,5333
2018,36,604,RETAIL,1336
2018,23,505,OUTLETS,2490
2018,2,709,ECOM,3067
2018,37,629,OUTLETS,336
2018,20,505,RETAIL,602
2018,45,709,RETAIL,3549
2018,30,686,RETAIL,17899
2018,5,697,RETAIL,642
2018,18,704,OUTLETS,288
2018,38,675,RETAIL,6117
2018,50,647,RETAIL,7753
2018,26,675,RETAIL,9367
2018,12,686,OUTLETS,2232
2018,46,505,OUTLETS,3857
2018,19,609,ECOM,195
2018,18,720,RETAIL,998
2018,16,536,RETAIL,1269
2018,35,675,RETAIL,4909
2018,15,610,RETAIL,1375
2018,0,610,ECOM,1180
2018,27,519,RETAIL,3696
2018,22,647,RETAIL,3069
2018,0,571,OUTLETS,574
2018,20,571,ECOM,311
2018,14,647,OUTLETS,214
2018,19,663,ECOM,6502
2018,42,519,ECOM,710
2018,36,572,RETAIL,335
2018,32,686,OUTLETS,2806
2018,15,631,ECOM,394
2018,10,629,RETAIL,1636
2018,13,575,RETAIL,1499
2018,10,612,OUTLETS,94
2018,4,571,RETAIL,2444
2018,30,538,ECOM,1092
2018,46,727,RETAIL,620
2018,32,623,OUTLETS,40
2018,21,581,RETAIL,2566
2018,7,675,RETAIL,3132
2018,31,538,RETAIL,2584
2018,7,601,RETAIL,1446
2018,47,730,RETAIL,4729
2018,19,612,ECOM,1875
2018,19,748,OUTLETS,575
2018,6,571,ECOM,684
2018,47,647,RETAIL,4117
2018,33,647,OUTLETS,179
2018,37,718,RETAIL,143
2018,25,629,OUTLETS,610
2018,18,650,RETAIL,2914
2018,9,697,OUTLETS,500
2018,24,727,RETAIL,762
2018,29,612,RETAIL,1831
2018,37,505,OUTLETS,2460
2018,51,538,ECOM,1468
2018,1,575,OUTLETS,1414
2018,40,614,RETAIL,1832
2018,18,730,RETAIL,2256
2018,36,697,RETAIL,1418
2018,7,725,RETAIL,1403
2018,19,719,RETAIL,727
2018,27,663,ECOM,6388
2018,49,675,RETAIL,2853
2018,2,535,RETAIL,1936
2018,13,531,RETAIL,1927
2018,19,720,RETAIL,1295
2018,23,551,RETAIL,888
2018,23,663,OUTLETS,1199
2018,48,571,RETAIL,1493
2018,47,614,RETAIL,1308
2018,41,650,ECOM,857
2018,12,730,ECOM,1396
2018,22,505,OUTLETS,2698
2018,0,538,RETAIL,771
2018,1,719,OUTLETS,13
2018,17,740,RETAIL,22
2018,12,730,OUTLETS,94
2018,5,535,RETAIL,1796
2018,2,732,RETAIL,2733
2018,12,614,OUTLETS,354
2018,20,,RETAIL,2419
2018,52,601,RETAIL,565
2018,19,610,RETAIL,876
2018,2,505,OUTLETS,875
2018,6,629,RETAIL,1187
2018,34,581,RETAIL,850
2018,23,628,RETAIL,2159
2018,14,582,RETAIL,1176
2018,6,623,ECOM,774
2018,48,709,ECOM,7158
2018,23,536,RETAIL,1062
2018,48,528,OUTLETS,826
2018,41,593,RETAIL,1936
2018,16,505,OUTLETS,3242
2018,17,739,ECOM,225
2018,32,730,RETAIL,2187
2018,20,575,RETAIL,1163
2018,15,728,RETAIL,507
2018,40,571,OUTLETS,518
2018,13,732,RETAIL,1494
2018,37,614,RETAIL,1752
2018,8,733,RETAIL,592
2018,51,628,OUTLETS,876
2018,36,601,ECOM,326
2018,9,661,OUTLETS,83
2018,43,538,RETAIL,2587
2018,11,601,RETAIL,1683
2018,33,725,RETAIL,2802
2018,16,601,RETAIL,1459
2018,24,582,RETAIL,1349
2018,51,575,RETAIL,2763
2018,28,709,OUTLETS,1517
2018,17,571,OUTLETS,399
2018,24,551,RETAIL,443
2018,21,736,OUTLETS,19
2018,32,528,RETAIL,907
2018,27,593,OUTLETS,634
2018,31,609,RETAIL,408
2018,13,720,RETAIL,747
2018,42,703,OUTLETS,240
2018,45,609,ECOM,6970
2018,13,593,RETAIL,3194
2018,0,736,RETAIL,446
2018,37,730,RETAIL,2764
2018,46,648,OUTLETS,187
2018,21,631,RETAIL,1101
2018,12,709,OUTLETS,1097
2018,1,648,RETAIL,491
2018,28,719,RETAIL,756
2018,2,604,RETAIL,2222
2018,5,593,RETAIL,2151
2018,29,614,RETAIL,1728
2018,30,728,RETAIL,333
2018,18,663,ECOM,3832
2018,1,612,RETAIL,157
2018,37,575,OUTLETS,1616
2018,15,581,RETAIL,2339
2018,24,718,RETAIL,1134
2018,40,609,ECOM,4780
2018,30,725,RETAIL,2766
2018,33,581,RETAIL,768
2018,36,675,RETAIL,8007
2018,17,704,OUTLETS,291
2018,24,697,OUTLETS,1850
2018,39,733,RETAIL,523
2018,23,629,RETAIL,1509
2018,49,582,RETAIL,1420
2018,40,610,RETAIL,1360
2018,33,719,RETAIL,223
2018,35,538,ECOM,3059
2018,17,720,ECOM,1257
2018,32,505,OUTLETS,1792
2018,48,725,RETAIL,1261
2018,14,538,RETAIL,639
2018,30,648,RETAIL,415
2018,31,697,OUTLETS,583
2018,11,554,RETAIL,41
2018,25,719,RETAIL,1002
2018,45,647,ECOM,5057
2018,38,709,OUTLETS,745
2018,24,664,RETAIL,194853
2018,22,631,RETAIL,1512
2018,37,528,RETAIL,565
2018,42,593,RETAIL,1619
2018,31,720,RETAIL,603
2018,9,725,RETAIL,2843
2018,48,719,ECOM,486
2018,48,528,RETAIL,1047
2018,41,611,RETAIL,319
2018,23,582,OUTLETS,163
2018,49,575,OUTLETS,1987
2018,42,519,OUTLETS,88
2018,7,604,RETAIL,1291
2018,4,575,RETAIL,2199
2018,29,531,ECOM,2176
2018,45,718,RETAIL,106
2018,34,727,RETAIL,633
2018,43,596,RETAIL,1255
2018,5,551,RETAIL,623
2018,15,748,OUTLETS,200
2018,50,582,RETAIL,1326
2018,16,686,ECOM,3511
2018,22,720,RETAIL,1568
2018,32,720,RETAIL,423
2018,48,733,RETAIL,385
2018,15,572,RETAIL,1435
2018,30,728,ECOM,295
2018,21,730,RETAIL,1408
2018,18,664,RETAIL,243231
2018,17,623,RETAIL,212
2018,10,604,ECOM,300
2018,20,685,RETAIL,542
2018,13,704,RETAIL,1729
2018,41,596,RETAIL,786
2018,4,575,ECOM,1463
2018,16,612,RETAIL,2058
2018,30,629,OUTLETS,459
2018,7,531,RETAIL,1367
2018,36,616,RETAIL,137
2018,37,611,RETAIL,281
2018,32,647,ECOM,1152
2018,43,610,ECOM,871
2018,28,631,OUTLETS,300
2018,35,616,RETAIL,139
2018,49,572,RETAIL,200
2018,45,647,OUTLETS,776
2018,48,661,RETAIL,1567
2018,22,648,OUTLETS,37
2018,25,686,ECOM,3595
2018,16,628,RETAIL,1415
2018,2,704,RETAIL,1208
2018,51,528,RETAIL,985
2018,52,538,RETAIL,698
2018,13,675,RETAIL,3450
2018,34,735,RETAIL,122
2018,25,663,ECOM,7171
2018,17,612,ECOM,2828
2018,34,593,OUTLETS,667
2018,23,582,RETAIL,1849
2018,51,631,RETAIL,873
2018,45,596,OUTLETS,274
2018,15,571,ECOM,459
2018,0,609,ECOM,4046
2018,49,730,ECOM,2334
2018,48,629,RETAIL,1120
2018,11,519,OUTLETS,422
2018,29,739,OUTLETS,4
2018,3,538,RETAIL,1334
2018,37,604,OUTLETS,334
2018,37,614,OUTLETS,294
2018,13,596,OUTLETS,195
2018,48,685,RETAIL,479
2018,27,718,RETAIL,696
2018,34,581,ECOM,604
2018,11,719,ECOM,884
2018,9,629,OUTLETS,261
2018,25,581,OUTLETS,999
2018,41,593,OUTLETS,203
2018,30,663,OUTLETS,550
2018,49,647,ECOM,7656
2018,45,538,OUTLETS,165
2018,16,647,RETAIL,2038
2018,51,726,RETAIL,1225
2018,50,697,RETAIL,609
2018,44,505,OUTLETS,1403
2018,37,571,RETAIL,641
2018,16,675,RETAIL,2853
2018,16,735,RETAIL,491
2018,5,519,RETAIL,657
2018,46,739,RETAIL,11
2018,8,528,RETAIL,1889
2018,34,650,ECOM,491
2018,1,611,RETAIL,227
2018,39,595,RETAIL,862
2018,47,741,RETAIL,20
2018,38,661,ECOM,1064
2018,48,581,RETAIL,111
2018,40,647,OUTLETS,170
2018,32,630,RETAIL,208
2018,33,582,RETAIL,1022
2018,50,519,OUTLETS,337
2018,16,596,RETAIL,321
2018,12,629,ECOM,899
2018,20,572,RETAIL,1087
2018,43,647,OUTLETS,436
2018,48,614,RETAIL,1526
2018,29,720,OUTLETS,158
2018,41,703,OUTLETS,308
2018,31,741,RETAIL,136
2018,3,736,RETAIL,409
2018,7,686,OUTLETS,251
2018,14,686,ECOM,5203
2018,2,535,OUTLETS,255
2018,15,623,RETAIL,233
2018,8,582,OUTLETS,275
2018,33,738,RETAIL,243
2018,39,623,ECOM,839
2018,41,609,ECOM,3119
2018,6,572,RETAIL,469
2018,16,735,ECOM,2191
2018,9,581,RETAIL,264
2018,16,663,ECOM,3134
2018,24,575,RETAIL,915
2018,16,709,ECOM,2870
2018,46,709,OUTLETS,1080
2018,29,725,ECOM,1915
2018,22,636,ECOM,88
2018,44,650,OUTLETS,278
2018,31,663,ECOM,2384
2018,46,614,RETAIL,1944
2018,9,609,RETAIL,1321
